date,open,high,low,close
2025-11-20,1.9378,1.9498,1.8979,1.9184
2025-11-21,1.9135,1.9142,1.87,1.8834
2025-11-24,1.8758,1.9024,1.8583,1.8966
2025-11-25,1.8927,1.8957,1.8408,1.8572
2025-11-26,1.8524,1.9036,1.8522,1.889
2025-11-28,1.888,1.9317,1.8714,1.8959
2025-12-01,1.8261,1.8748,1.8187,1.8689
2025-12-02,1.8708,1.8755,1.8263,1.8303
2025-12-03,1.8332,1.8524,1.8221,1.8272
2025-12-04,1.8268,1.8386,1.8139,1.8271
2025-12-05,1.8321,1.8515,1.8214,1.8341
2025-12-08,1.842,1.8494,1.7933,1.7981
2025-12-09,1.7957,1.8117,1.7853,1.7897
2025-12-10,1.7949,1.8012,1.7638,1.7815
2025-12-11,1.7941,1.7941,1.7452,1.7598
2025-12-12,1.7661,1.7771,1.7445,1.7521
2025-12-15,1.758,1.7625,1.7221,1.7323
2025-12-16,1.7312,1.7312,1.6795,1.6809
2025-12-17,1.6833,1.7159,1.6811,1.6943
2025-12-18,1.7136,1.7158,1.6912,1.7013
2025-12-19,1.6964,1.7186,1.6938,1.7082
2025-12-22,1.7107,1.7483,1.7107,1.7422
2025-12-23,1.7415,1.7535,1.7302,1.7432
2025-12-24,1.7505,1.761,1.7428,1.7471
2025-12-26,1.7492,1.7608,1.6949,1.6971
2025-12-29,1.7007,1.7333,1.7007,1.7152
2025-12-30,1.6983,1.732,1.6971,1.721
2025-12-31,1.7301,1.7301,1.6994,1.7054
2026-01-02,1.7105,1.7287,1.6847,1.6982
2026-01-05,1.7034,1.7267,1.6656,1.72
2026-01-06,1.7187,1.7359,1.6933,1.7006
2026-01-07,1.6981,1.721,1.6826,1.6945
2026-01-08,1.7016,1.7861,1.6929,1.7603
2026-01-09,1.7749,1.801,1.7615,1.7806
2026-01-12,1.781,1.8057,1.7704,1.7938
2026-01-13,1.803,1.838,1.7975,1.8265
2026-01-14,1.8219,1.8441,1.7661,1.8304
2026-01-15,1.8202,1.8202,1.7633,1.7838
2026-01-16,1.7883,1.7993,1.7775,1.7852
2026-01-20,1.78,1.8292,1.7671,1.8238
2026-01-21,1.8124,1.8587,1.8,1.8574
2026-01-22,1.8574,1.8583,1.797,1.8172
2026-01-23,1.818,1.862,1.818,1.851
2026-01-26,1.8653,1.8653,1.8121,1.8201
2026-01-27,1.824,1.8764,1.805,1.8652
2026-01-28,1.8798,1.9,1.8631,1.8923
2026-01-29,1.8999,1.9446,1.8968,1.92
2026-01-30,1.895,1.9403,1.89,1.9228
2026-02-02,1.9399,1.9399,1.8398,1.8514
2026-02-03,1.8546,1.918,1.8305,1.8979
2026-02-04,1.9054,1.97,1.8941,1.9652
2026-02-05,1.9489,1.9662,1.9111,1.9266
2026-02-06,1.925,1.9647,1.9104,1.9532
2026-02-09,1.946,2.0003,1.935,1.9855
2026-02-10,1.9881,1.9893,1.9549,1.9592
2026-02-11,1.967,2.012,1.9647,1.9789
2026-02-12,1.984,1.9883,1.9059,1.9159
2026-02-13,1.917,1.9192,1.8931,1.911
2026-02-17,1.911,1.9352,1.894,1.9144
2026-02-18,1.9114,1.9774,1.9089,1.968
2026-02-19,1.9707,2.0188,1.9587,2.0066
2026-02-20,2.008,2.0263,1.9917,1.9973
2026-02-23,1.9901,2.0093,1.9671,1.9892
2026-02-24,1.9867,2.0068,1.964,1.9714
2026-02-25,1.9914,2.0032,1.9757,1.9914
2026-02-26,1.9997,2.0402,1.9616,2.0323
2026-02-27,2.0397,2.0933,2.0395,2.0779
2026-03-02,2.484,2.4955,2.3274,2.3706
2026-03-03,2.3641,2.5328,2.3566,2.4574
2026-03-04,2.4681,2.5427,2.45,2.5149
2026-03-05,2.5436,2.6861,2.533,2.6709
2026-03-06,2.6365,2.7699,2.5758,2.7466
2026-03-09,2.84,3.2205,2.542,2.8084
2026-03-10,2.6429,2.7646,2.5072,2.6403
2026-03-11,2.7111,2.8216,2.6308,2.7883
2026-03-12,2.8185,2.9907,2.8026,2.9646
2026-03-13,2.9821,3.0669,2.9003,3.0414
2026-03-16,3.09,3.1181,2.9758,3.0003
2026-03-17,3.009,3.1448,3.009,3.1234
2026-03-18,3.1358,3.2451,3.0341,3.0985
2026-03-19,3.1612,3.2711,3.0398,3.1271
2026-03-20,3.1131,3.3323,3.0747,3.2862
2026-03-23,3.3734,3.4079,2.8972,2.9749
2026-03-24,2.9746,3.1551,2.9677,3.148
